物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15090030,元肉,,斤,,2.20,1.60,0.60,25.000,40.00,15.00
15090031,红枣,,斤,,0.40,1.00,-0.60,7.000,7.00,-4.20
15090032,无核红枣,,斤,,8.00, ,8.00,7.000, ,56.00
15090034,白莲子,,斤,,1.20,2.80,-1.60,42.000,117.60,-67.20
15090035,百合,,斤,,1.00,1.00, ,45.000,45.00, 
15090036,意米,,斤,,1.00,0.40,0.60,9.500,3.80,5.70
15090038,南\北杏,,斤,,3.00,0.40,2.60,21.000,8.40,54.60
15090128,鲜白莲子,,斤,,0.50, ,0.50,18.000, ,9.00
15090136,开心果,,斤,,8.00,2.00,6.00,52.000,104.00,312.00
15090147,无心白莲子,,斤,,5.00, ,5.00,38.000, ,194.00
15090148,干无花果,,斤,,8.00,2.00,6.00,20.000,40.00,120.00
15100004,三花淡奶,410克,罐,,28.00,2.00,26.00,7.000,14.00,182.00
15100005,保利奶,1kg,罐,,1.00, ,1.00,16.000, ,16.00
15100018,豆豉鲮鱼,227g,罐,,4.00, ,4.00,8.000, ,32.00
15100020,红车厘子,737,罐,,9.00,2.00,7.00,19.000,38.00,133.00
15100026,高达椰浆,400g,罐,,54.00,4.00,50.00,8.333,33.11,413.89
15100034,地扪杂果,,罐,,2.00, ,2.00,12.000, ,24.00
