物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11060137,意大利黑醋,,支,,3.00,0.50,2.50,25.500,12.83,64.17
11060141,牛黄,,克,,16.00,5.00,11.00,300.000,"1,500.00","3,300.00"
11060142,猴枣散,,克,,33.00,31.00,2.00,350.000,"10,850.00",700.00
11060147,芝麻叶,,斤,,2.00,2.00, ,20.000,40.00, 
11060151,黑金蒜,,只,,48.00,32.00,16.00,5.417,173.33,86.67
11060153,落地球,,斤,,31.50,4.00,27.50,25.778,103.49,711.51
11060154,手指萝卜,,斤,,31.00,4.00,27.00,9.000,36.00,243.00
11060164,烧烤酱,,瓶,,0.80,0.50,0.30,18.000,9.00,5.40
11060167,油条,,条,,40.00,10.00,30.00,1.600,16.00,48.00
11060171,乐昌芋头,,斤,,94.00,25.00,69.00,7.000,175.00,483.00
11060174,九层塔,,斤,,6.40,0.50,5.90,20.000,10.00,118.00
11060177,泡菜,,包,,2.00,0.50,1.50,35.000,17.50,52.50
11060178,本地干葱,,斤,,4.00,4.00, ,14.000,56.00, 
11060179,百里香,,斤,,0.80, ,0.80,60.000, ,48.00
11060184,奶油生菜,,斤,,35.00,2.00,33.00,8.500,17.00,280.50
11060186,冠益烧烤酱,227G,支,,12.00,10.00,2.00,5.292,52.92,10.58
11060190,地皮菜,,斤,,5.00,5.00, ,180.000,900.00, 
11060197,精选蒜肉,,斤,,116.00, ,116.00,6.000, ,696.00
11060205,芥兰苗,,斤,,21.00,5.00,16.00,6.860,34.19,109.41
11060211,精选本地干葱,,斤,,66.00, ,66.00,12.000, ,792.00
11060235,鲜牛磅,,斤,,16.40,3.00,13.40,5.500,16.50,73.70
11060251,芝麻菜,,斤,,22.00, ,22.00,20.000, ,440.00
11060255,芥兰远,,斤,,74.50, ,74.50,6.500, ,484.25
11060257,红头生菜,,斤,,36.00, ,36.00,8.500, ,306.00
11060262,鲜玛卡,,包,,4.00, ,4.00,80.000, ,320.00
11060265,奶白菜苗,,斤,,91.00,10.00,81.00,7.000,70.00,567.00
11060267,云南南瓜花,,斤,,11.50, ,11.50,7.500, ,86.25
11060281,玛卡,,斤,,2.00,0.80,1.20,90.000,72.00,108.00
11070001,粟子肉,,斤,,6.00,4.00,2.00,13.500,54.00,27.00
11070002,鲜茨实,,包,,32.00,8.00,24.00,4.000,32.00,96.00
11070005,鲜人参,,斤,,8.60,3.00,5.60,240.000,722.44,"1,348.56"
11070007,榄角,,斤,,1.30,1.00,0.30,7.000,7.00,2.10
11070012,马蹄肉,,斤,,2.50,1.00,1.50,5.750,5.90,8.85
11070013,沙姜,,斤,,12.00,1.50,10.50,6.500,9.75,68.25
11070015,肉姜,,斤,,135.50,5.00,130.50,9.470,47.41,"1,237.34"
11070016,南姜,,斤,,5.00, ,5.00,8.250, ,30.00
11070022,香茅,,斤,,1.50,0.50,1.00,5.500,2.75,5.50
11070024,鲜土茯苓,,斤,,1.00,0.60,0.40,10.000,6.00,4.00
11070025,鲜淮山,,斤,,30.00,16.00,14.00,5.333,88.00,77.00
11070029,藕芽,,斤,,15.00, ,15.00,15.500, ,232.50
11070030,霸王花,,斤,,48.40,5.00,43.40,12.000,60.00,520.80
11070042,独子蒜,,斤,,5.00,1.00,4.00,11.000,11.00,44.00
11070048,五叶神,,斤,,6.00,1.00,5.00,8.750,8.75,43.75
11070077,红葱肉,,斤,,186.90, ,186.90,4.500, ,841.05
11070081,广西老淮山,,斤,,110.00, ,110.00,5.889, ,645.00
11070084,茉莉花,,扎,,4.00, ,4.00,10.000, ,40.00
,蔬菜,,,,,,,,"17,204.62","33,233.07"
12030019,长城干红,750ml,支,,7.50,2.00,5.50,24.000,48.00,132.00
12030020,旧二锅头,500ml,支,,4.50,1.00,3.50,8.000,8.00,28.00
12030024,头曲,,支,,2.00,2.00, ,4.000,8.00, 
12030025,清酒,1.8升,支,,0.80, ,0.80,130.000, ,104.00
12030027,天津玫瑰露,500ml,支,,4.50,4.00,0.50,44.000,176.00,22.00
12030032,张裕白兰地,750ml,支,,4.50,2.00,2.50,16.500,33.00,41.25
12030041,九江双蒸,610ml,支,,6.00,2.00,4.00,8.000,16.00,32.00
12030050,塔牌花雕,500ML,支,,14.00,2.00,12.00,6.500,13.00,78.00
12030055,长城干白,,支,,1.00,1.00, ,19.500,19.50, 
12030057,砵酒,,支,,1.00,1.00, ,95.000,95.00, 
13020001,大依云水,1.5l,支,,230.00,40.00,190.00,19.833,793.33,"3,768.34"
13020003,苏打水,330ml,支,,48.00,30.00,18.00,3.417,102.50,61.50
13020007,苹果醋,,支,,5.00,3.50,1.50,5.200,18.20,7.80
13020017,葡萄汁,,支,,6.00, ,6.00,33.000, ,198.00
13020030,益力桶装水,,桶,,73.00,4.00,69.00,13.500,54.00,931.50
14020002,人参果,,斤,,2.00,1.00,1.00,38.000,38.00,38.00
