物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
09120211,樱花虾,0.5KG/包,斤,,7.00, ,7.00,196.295, ,"1,374.07"
09120219,七骨羊扒,,斤,,14.50,12.00,2.50,53.500,637.66,132.84
09120221,干龙趸皮,,斤,,13.60,12.80,0.80,700.000,"8,960.00",560.00
09120223,红标牛小排,,斤,,149.80,40.00,109.80,85.000,"3,400.00","9,333.00"
09120225,特大九节虾,1KG 7只/盒,盒,,1.00,0.50,0.50,150.000,75.00,75.00
09120255,乌鱼籽,,斤,,32.96,32.00,0.96,"1,750.000","66,003.88","1,980.12"
09120256,A级大凤爪,,斤,,39.70,5.00,34.70,14.000,70.00,485.80
09120261,羊膝,,斤,,8.50, ,8.50,41.000, ,348.50
09120270,鲟龙鱼籽酱,50G,盒,,1.00,1.00, ,635.000,635.00, 
09120271,蟹钳,1KG,包,,24.00,17.00,7.00,234.720,"3,990.24","1,643.04"
09120274,安格斯牛小排,,斤,,85.00, ,85.00,86.000, ,"7,310.00"
09120275,飞驒牛肉,,斤,,21.20, ,21.20,580.042, ,"12,171.00"
09120276,飞驒牛柳,,斤,,49.50,59.00,-9.50,488.000,"28,792.00","-4,636.00"
09120277,三文鱼籽（盒）,,盒,,1.00, ,1.00,100.000, ,100.00
09120278,青鱼,,斤,,3.00, ,3.00,15.000, ,45.00
09130003,大生鱼,,斤,,25.70, ,25.70,12.250, ,319.40
09130004,喜知次鱼,,斤,,34.00,108.00,-74.00,166.460,"17,977.68","-12,318.04"
09130005,鲩鱼,,斤,,50.00,2.00,48.00,7.050,14.10,338.36
09130008,鱼卜,,斤,,20.00,3.00,17.00,27.000,81.00,459.00
09130029,去皮鲮鱼肉,,斤,,11.00,3.00,8.00,18.000,54.00,144.00
09130041,安康鱼肝,,斤,,25.00, ,25.00,50.190, ,"1,254.75"
09140001,鹧鸪,4两以上,只,,45.00,17.00,28.00,17.000,289.00,476.00
09140007,蝎子,,斤,,0.20,0.20, ,460.000,92.00, 
09140010,田鸡,,斤,,28.00,2.00,26.00,7.167,14.32,186.18
09140022,草龟,,斤,,8.50,3.00,5.50,17.000,51.00,93.50
09140033,沙虫干,,斤,,2.10,0.80,1.30,550.000,440.00,715.00
09140038,鹌鹑,,只,,30.00,17.00,13.00,4.000,68.00,52.00
,肉类,,,,,,,,"215,573.32","126,260.80"
10010001,泰国香米,,斤,,101.00, ,101.00,4.700, ,474.70
10010015,厨上厨茉莉香米,,斤,,50.00,50.00, ,4.800,240.00, 
10010019,鱼沼米,5KG,包,,2.50, ,2.50,364.649, ,911.62
10010021,苏比利尔野米,,包,,7.00,5.00,2.00,75.000,375.00,150.00
10010027,岩米,,斤,,11.40,10.00,1.40,53.000,530.00,74.20
10010033,东坡红米,2.5斤,包,,6.00,1.50,4.50,20.000,30.00,90.00
10020009,肠粉,,斤,,25.00,5.00,20.00,1.500,7.50,30.00
10020015,红米粉,,斤,,5.00, ,5.00,20.000, ,100.00
10030019,粗面,,斤,,35.00,3.00,32.00,6.500,19.50,208.00
10030024,面包,,包,,2.00, ,2.00,4.500, ,9.00
10030035,方包,,条,,3.00,1.00,2.00,19.333,19.33,38.67
10030039,燕麦,,斤,,14.00,5.00,9.00,3.460,17.30,31.14
10030044,双箭淀面(斤),1*50斤,斤,,20.00, ,20.00,4.400, ,88.00
10030057,挂面,,包,,10.00,9.00,1.00,21.000,189.00,21.00
10040004,花生油,,斤,,100.00,50.00,50.00,17.000,850.00,850.00
10040008,植之元大豆油,20L,桶,,22.00,8.00,14.00,155.000,"1,240.00","2,170.00"
,粮油,,,,,,,,"3,517.63","5,246.33"
11010002,南瓜,,斤,,158.00,15.00,143.00,2.000,30.00,286.00
11010003,茄瓜,,斤,,105.00,5.00,100.00,2.879,14.62,292.38
11010004,青瓜,,斤,,4.00, ,4.00,2.400, ,9.60
11010005,丝瓜,,斤,,11.00,3.00,8.00,4.875,14.59,38.91
11010006,凉瓜,,斤,,10.00,4.00,6.00,6.450,25.36,38.04
11010016,小金瓜,,斤,,19.00, ,19.00,5.500, ,104.50
11010022,太阳果,,只,,54.00,52.00,2.00,5.833,310.07,11.93
11010032,水果青瓜仔,,斤,,9.00,2.00,7.00,5.500,11.00,38.50
11010038,7两太阳果,,只,,282.00,35.00,247.00,6.857,243.51,"1,718.49"
11020001,金针菇,,斤,,9.00,3.00,6.00,5.000,15.00,30.00
11020006,鲜冬菇,,斤,,59.00,5.00,54.00,7.500,37.50,405.00
11020021,杏鲍菇,,斤,,79.00,10.00,69.00,6.385,63.48,438.02
11020022,姬松茸,,斤,,4.20,0.50,3.70,145.000,72.50,536.50
11020030,白玉菇,,盒,,5.00,4.00,1.00,4.000,16.00,4.00
11020036,白蘑菇,,斤,,2.00, ,2.00,7.500, ,15.00
11020038,肉苁蓉,,斤,,4.00,0.70,3.30,680.000,476.00,"2,244.00"
11030003,青豆角,,斤,,11.00,3.00,8.00,7.444,22.23,59.27
11030005,荷兰豆,,斤,,7.00,1.00,6.00,7.000,7.00,42.00
11030007,龙牙豆,,斤,,7.00,2.00,5.00,5.000,10.00,25.00
11030016,豆腐皮,,斤,,1.00, ,1.00,4.000, ,4.00
11030018,山水豆腐,,合,,54.00,6.00,48.00,3.300,19.80,158.40
11030028,甜蜜豆,,斤,,20.00,2.00,18.00,7.800,15.60,140.40
11030030,四季豆,,斤,,2.00, ,2.00,4.500, ,9.00
11030049,青豆,,包,,3.00,2.00,1.00,15.000,30.00,15.00
11030050,毛豆,,包,,1.00,1.00, ,8.000,8.00, 
11040001,鲜花椒,,包,,5.00,3.00,2.00,18.000,54.00,36.00
11040002,湖南青椒,,斤,,45.00,5.00,40.00,8.846,44.33,354.67
11040004,指天椒,,斤,,8.00, ,8.00,11.000, ,88.00
11040005,红椒,,斤,,27.00, ,27.00,5.577, ,150.00
11040012,红圆椒,,斤,,21.50,2.00,19.50,6.000,12.00,117.00
11040013,黄圆椒,,斤,,18.20,2.00,16.20,5.611,11.23,90.97
11040014,红美人椒,,斤,,10.00,1.00,9.00,7.167,7.10,63.90
