物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
10030046,金像面粉(斤),,斤,,120.00,130.00,-10.00,3.200,416.00,-32.00
10030047,美玫面粉(斤),,斤,,380.00,180.00,200.00,3.100,558.00,620.00
10030052,稻庭面,1KG,包,,394.00,329.00,65.00,103.000,"33,887.00","6,695.00"
10030072,方黄金网皮,,包,,20.00,15.00,5.00,25.000,337.50,112.50
10030074,饺子皮,,斤,,9.00,5.00,4.00,2.925,14.67,11.73
10050047,小笼包馅,,斤,,36.00,5.00,31.00,15.788,79.15,490.75
10050049,猪皮冻,,斤,,32.50,1.00,31.50,18.000,18.00,567.00
10050066,排骨馅,,斤,,34.00,4.00,30.00,26.000,104.00,780.00
10050067,牛肉馅,,斤,,28.00,3.00,25.00,24.200,72.60,605.00
10050069,脆皮,,斤,,5.00,3.00,2.00,15.000,45.00,30.00
,食品,,,,,,,,"35,819.12","10,368.08"
11010004,青瓜,,斤,,12.00,3.00,9.00,2.500,7.50,22.50
11010016,小金瓜,,斤,,7.00,1.00,6.00,4.250,4.43,26.57
11010022,太阳果,,只,,50.00, ,50.00,6.000, ,300.00
11010038,7两太阳果,,只,,49.00,15.00,34.00,5.750,86.17,195.33
11020028,百灵菇,,斤,,9.00, ,9.00,16.000, ,144.00
11060014,干水小塘菜,,斤,,18.00,3.00,15.00,2.400,7.33,36.67
11060015,干水奶白菜,,斤,,10.00,3.00,7.00,2.500,7.50,17.50
11060016,干水西生菜,,斤,,2.50,1.00,1.50,4.750,4.70,7.05
11060044,西兰花,,斤,,12.50,3.00,9.50,4.188,12.48,39.52
11060055,薄荷叶,,斤,,2.00,1.00,1.00,11.000,11.00,11.00
11060060,莲藕,,斤,,5.00,2.00,3.00,3.500,7.00,10.50
11060063,紫心番薯,,斤,,43.00, ,43.00,3.500, ,150.50
11060075,红萝卜,,斤,,3.00,6.00,-3.00,2.500,15.00,-7.50
11060108,西柠,,斤,,2.10,0.50,1.60,13.667,6.48,20.72
11060171,乐昌芋头,,斤,,9.00, ,9.00,5.500, ,49.50
