物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11070012,马蹄肉,,斤,,3.00,0.50,2.50,5.500,2.75,13.75
11070013,沙姜,,斤,,10.00,1.00,9.00,6.500,6.50,58.50
11070015,肉姜,,斤,,112.00,5.00,107.00,8.968,44.89,960.61
11070022,香茅,,斤,,1.50,0.50,1.00,4.500,2.25,4.50
11070024,鲜土茯苓,,斤,,3.00,1.00,2.00,10.000,10.00,20.00
11070025,鲜淮山,,斤,,15.00,15.00, ,5.250,82.50, 
11070042,独子蒜,,斤,,8.00,1.00,7.00,11.000,11.00,77.00
11070048,五叶神,,斤,,4.50,1.00,3.50,10.000,10.00,35.00
11070057,大叶,,合,,3.00, ,3.00,7.000, ,21.00
11070077,红葱肉,,斤,,166.00, ,166.00,4.500, ,747.00
11070081,广西老淮山,,斤,,75.00, ,75.00,6.500, ,487.50
,蔬菜,,,,,,,,"21,340.36","31,705.05"
12030019,长城干红,750ml,支,,5.00,2.50,2.50,24.000,60.00,60.00
12030020,旧二锅头,500ml,支,,5.00,2.50,2.50,8.000,20.00,20.00
12030024,头曲,,支,,2.00,2.00, ,4.000,8.00, 
12030025,清酒,1.8升,支,,1.40,0.80,0.60,130.000,104.00,78.00
12030027,天津玫瑰露,500ml,支,,5.00,4.50,0.50,44.000,198.00,22.00
12030032,张裕白兰地,750ml,支,,5.00,2.50,2.50,16.500,41.25,41.25
12030041,九江双蒸,610ml,支,,5.00,2.00,3.00,8.000,16.00,24.00
12030050,塔牌花雕,500ML,支,,8.00,3.00,5.00,6.500,19.50,32.50
12030055,长城干白,,支,,1.00,1.00, ,19.500,19.50, 
12030057,砵酒,,支,,1.00,1.00, ,95.000,95.00, 
13020001,大依云水,1.5l,支,,194.00,50.00,144.00,19.833,991.67,"2,856.00"
13020003,苏打水,330ml,支,,55.00,48.00,7.00,3.417,163.99,23.92
13020007,苹果醋,,支,,2.00,4.00,-2.00,5.200,20.80,-10.40
13020017,葡萄汁,,支,,2.00, ,2.00,33.000, ,66.00
13020030,益力桶装水,,桶,,68.00,13.00,55.00,13.500,175.50,742.50
14020002,人参果,,斤,,5.00,1.00,4.00,38.000,38.00,152.00
14020012,芒果,,斤,,4.10, ,4.10,8.000, ,32.80
14020021,进口青苹果,,斤,,26.70,1.50,25.20,17.250,26.07,438.03
14020024,进口金奇异果,,只,,5.00, ,5.00,7.670, ,38.35
14050002,西柚,,只,,4.00, ,4.00,10.000, ,40.00
14050004,泰国蜜柚,,只,,5.00,1.00,4.00,66.150,67.42,269.68
14060002,草莓,,合,,21.00,2.00,19.00,18.700,38.76,368.24
14070003,黑加仑提子,,斤,,2.00, ,2.00,19.890, ,39.78
14080001,雪梨,,斤,,17.50,5.00,12.50,4.750,22.57,56.43
14090031,国产青柠檬,,个,,65.00,15.00,50.00,2.000,30.00,100.00
14090039,百合番茄,黄色,斤,,1.00, ,1.00,12.000, ,12.00
14090058,红色百合番茄,,斤,,2.00, ,2.00,5.500, ,11.00
15010017,橄榄油,1公升,瓶,,1.00,0.80,0.20,40.000,32.00,8.00
15010024,车轮黄牛油,16KG,桶,,1.00, ,1.00,310.000, ,310.00
15010033,虾头油,200克,罐,,6.00,2.00,4.00,25.000,50.00,100.00
15010049,日本麻油,,支,,100.00,50.00,50.00,14.400,720.00,720.00
15020002,白味盐,,支,,2.00, ,2.00,7.000, ,14.00
15020004,精盐,500g,包,,160.00,50.00,110.00,1.500,75.00,165.00
15020005,粗盐,,包,,2.00,2.00, ,1.000,2.00, 
15020012,七味盐,,支,,6.00,6.00, ,8.500,51.00, 
15020013,黑盐,,瓶,,0.50, ,0.50, , , 
15020015,1-50岩盐,1KG/包,KG,,467.00,465.00,2.00,21.048,"9,787.30",42.10
15030001,幼沙糖,30kg,包,,3.00,1.00,2.00,230.000,230.00,460.00
15030002,冰糖,9.6千克,件,,1.00, ,1.00,73.000, ,73.00
15030003,冰片糖,9.6千克,件,,2.00,0.50,1.50,66.000,33.00,99.00
15030005,宝生园蜜糖,375克,瓶,,19.50,2.00,17.50,7.000,14.00,122.50
15030015,太古红糖,350克,包,,3.00,2.00,1.00,7.900,15.80,7.90
15030032,荔枝蜜,,瓶,,1.00, ,1.00,28.000, ,28.00
15030033,玫瑰花蜜,,瓶,,1.00, ,1.00,53.000, ,53.00
15040002,支庄地扪茄酱,340克,支,,19.00,5.00,14.00,6.000,30.00,84.00
15040005,李锦记豆瓣酱,226克,支,,12.00, ,12.00,15.000, ,180.00
15040006,普宁豆酱,750克,支,,3.00,2.00,1.00,3.200,6.40,3.20
15040011,沙爹酱,430克,瓶,,1.00,1.00, ,13.000,13.00, 
15040012,沙茶酱(李锦记）,198克,瓶,,1.00,1.00, ,15.000,15.00, 
15040017,老干妈风味豆豉,280克,瓶,,13.00,3.00,10.00,6.800,20.40,68.00
15040019,芝麻酱,510克,瓶,,2.00,2.00, ,6.300,12.60, 
15040023,冰梅酱,,瓶,,7.00,7.00, ,5.000,35.00, 
15040030,QP沙律酱,500克,瓶,,2.00,5.00,-3.00,32.000,160.00,-96.00
15040031,辣妹仔辣酱,248g,罐,,2.00,2.00, ,4.900,9.80, 
15040032,营口大酱,,包,,31.00,1.00,30.00,3.900,4.21,126.29
15040036,味可美草莓酱,,瓶,,2.00, ,2.00,8.900, ,17.80
15040052,南乳,350g,瓶,,2.00,2.00, ,4.500,9.00, 
15040063,蓝莓酱,340g,瓶,,2.00, ,2.00,38.000, ,76.00
15040064,泰国辣鸡酱,880g,瓶,,0.80,0.50,0.30,13.000,6.50,3.90
