物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11060129,泰国芫西,,斤,,24.50, ,24.50,18.000, ,441.00
11060130,洛神花,,斤,,1.50,1.00,0.50,87.500,86.67,43.33
11060151,黑金蒜,,只,,42.00,12.00,30.00,5.125,62.57,156.43
11060153,落地球,,斤,,31.00, ,31.00,26.000, ,806.00
11060154,手指萝卜,,斤,,31.00,3.00,28.00,9.000,27.00,252.00
11060171,乐昌芋头,,斤,,109.00,15.00,94.00,6.500,97.50,611.00
11060174,九层塔,,斤,,5.00,0.50,4.50,8.875,4.45,40.05
11060177,泡菜,,包,,5.00,3.00,2.00,35.000,105.00,70.00
11060179,百里香,,斤,,1.50, ,1.50,60.000, ,90.00
11060184,奶油生菜,,斤,,42.00,2.00,40.00,8.485,16.98,339.52
11060192,红心番薯,,斤,,6.00, ,6.00,2.500, ,15.00
11060197,精选蒜肉,,斤,,152.00, ,152.00,6.000, ,912.00
11060205,芥兰苗,,斤,,4.00, ,4.00,7.000, ,28.00
11060210,吕田芥菜,,斤,,21.00, ,21.00,4.000, ,84.00
11060211,精选本地干葱,,斤,,70.00,4.00,66.00,10.000,40.00,660.00
11060229,吕田大芥菜,,斤,,47.00,10.00,37.00,4.000,40.00,148.00
11060231,干水豆苗,,斤,,164.00,6.00,158.00,16.025,96.11,"2,530.89"
11060232,短青蒜,,斤,,14.00,2.00,12.00,4.500,9.00,54.00
11060233,意大利生菜,,斤,,13.00, ,13.00,3.800, ,49.40
11060255,芥兰远,,斤,,69.00,8.00,61.00,5.500,44.00,335.50
11060257,红头生菜,,斤,,40.00, ,40.00,8.000, ,320.00
11060265,奶白菜苗,,斤,,61.00,5.00,56.00,6.958,34.80,389.70
11060278,红菜苔,,斤,,159.00,8.00,151.00,6.000,48.00,906.00
11060279,地皮菜（包）,,包,,0.80,0.80, ,7.000,5.60, 
11060281,玛卡,,斤,,2.00,1.40,0.60,900.000,"1,260.00",540.00
11060286,黑玛卡,,斤,,0.50,,0.50,825.000, ,412.50
11060292,番禺莲藕,,斤,,74.00, ,74.00,5.800, ,429.20
11060293,日本萝卜,,条,,2.00,2.00, ,10.000,20.00, 
11060294,观音菜,,斤,,3.00, ,3.00,10.000, ,30.00
11060295,灯心草,,斤,,0.50,0.50, ,70.000,35.00, 
11060296,千层皮,,斤,,4.00, ,4.00,7.500, ,30.00
11070002,鲜茨实,,包,,30.00,8.00,22.00,3.500,28.00,77.00
11070003,青橄榄,44粒,斤,,4.80,0.80,4.00,24.000,19.20,96.00
11070005,鲜人参,,斤,,13.00,2.00,11.00,203.333,409.23,"2,250.77"
11070007,榄角,,斤,,2.00,1.00,1.00,7.000,7.00,7.00
11070013,沙姜,,斤,,18.00,2.00,16.00,8.000,16.00,128.00
11070015,姜肉,,斤,,157.00,5.00,152.00,6.033,30.16,916.84
11070022,香茅,,斤,,7.00,1.00,6.00,5.000,5.00,30.00
11070024,鲜土茯苓,,斤,,4.50,1.60,2.90,10.000,16.00,29.00
11070032,金不换,,斤,,0.50, ,0.50,7.000, ,3.50
11070034,柠檬叶,,斤,,0.40, ,0.40,10.000, ,4.00
11070042,独子蒜,,斤,,8.00,2.00,6.00,11.000,22.00,66.00
11070048,五叶神,,斤,,0.50, ,0.50,9.000, ,4.50
11070057,大叶,,合,,2.00, ,2.00,7.000, ,14.00
11070061,栗子,,斤,,13.00,5.00,8.00,13.500,67.50,108.00
11070069,鲜天麻,,斤,,11.70,2.00,9.70,76.000,150.26,728.74
11070077,红葱肉,,斤,,172.00, ,172.00,5.800, ,997.60
11070081,广西老淮山,,斤,,193.00,10.00,183.00,5.563,55.31,"1,012.19"
,蔬菜,,,,,,,,"4,115.63","30,740.68"
10010030,谷芽,,斤,,2.00, ,2.00,9.000, ,18.00
10030030,金装油皮,500g,包,,1.00,1.00, ,15.000,15.00, 
10030035,方包,,条,,3.00,1.00,2.00,20.000,20.00,40.00
10030039,燕麦,,斤,,9.00,4.50,4.50,3.460,15.57,15.57
10050051,薯片,,盒,,1.00,0.50,0.50,11.000,5.50,5.50
11060137,意大利黑醋,,支,,1.60,0.80,0.80,26.000,20.80,20.80
11060141,牛黄,,克,,36.00,32.00,4.00,300.000,"9,600.00","1,200.00"
11060142,猴枣散,,克,,55.00,51.00,4.00,350.000,"17,850.00","1,400.00"
11060164,烧烤酱,,瓶,,10.00,8.00,2.00,11.800,94.40,23.60
11060167,油条,,条,,20.00,12.00,8.00,1.600,19.20,12.80
12030019,长城干红,750ml,支,,7.00, ,7.00,24.000, ,168.00
12030020,旧二锅头,500ml,支,,4.00,2.50,1.50,8.000,20.00,12.00
12030025,清酒,1.8升,支,,1.00,0.60,0.40,130.000,78.00,52.00
12030027,天津玫瑰露,500ml,支,,2.00,2.00, ,44.000,88.00, 
12030030,客家娘酒,640ml,支,,1.00,1.00, ,16.000,16.00, 
12030032,张裕白兰地,750ml,支,,5.00,2.00,3.00,17.000,34.00,51.00
12030034,(石本)酒,,支,,2.00,2.00, ,95.000,190.00, 
12030041,九江双蒸,610ml,支,,8.00,4.00,4.00,8.000,32.00,32.00
12030050,塔牌花雕,500ML,支,,13.00,2.00,11.00,6.500,13.00,71.50
12030055,长城干白,,支,,1.00,1.00, ,19.500,19.50, 
12030057,砵酒,,支,,1.00, ,1.00,95.000, ,95.00
12030058,古越龙山花雕,,支,,1.00,1.00, ,16.500,16.50, 
12030059,古越龙山10年花雕,,支,,2.00,1.00,1.00,85.000,85.00,85.00
13020001,大依云水,1.5l,支,,140.00,24.00,116.00,19.833,476.00,"2,300.67"
13020017,葡萄汁,,支,,3.00, ,3.00,36.000, ,108.00
13020032,百草一号,,支,,1.00,1.00, ,5.000,5.00, 
14010005,哈密瓜,,斤,,6.50, ,6.50,4.583, ,29.79
14020002,人参果,,斤,,3.00,1.00,2.00,35.000,35.00,70.00
14020007,火龙果,,斤,,2.50, ,2.50,4.839, ,12.10
14020013,红富士苹果,,斤,,1.00, ,1.00,6.667, ,6.67
14020015,青苹果,,斤,,28.70,4.00,24.70,3.837,15.33,94.67
14020021,进口青苹果,,斤,,18.60, ,18.60,17.000, ,307.40
14030002,新奇士橙,,斤,,13.70, ,13.70,10.000, ,137.00
14050002,西柚,,只,,1.00,1.00, ,22.000,22.00, 
14050006,红柚,,斤,,15.00, ,15.00,4.000, ,60.00
14050008,金柚,,斤,,12.20, ,12.20,4.000, ,48.80
